section,chunk,category,id,status
atom,5,knowledge,Vai trò của sự ấm áp đối với sự phát triển thể chất,DONE
vivid,5,vivid_knowledge,Vai trò của sự ấm áp đối với sự phát triển thể chất,DONE
atom,5,knowledge,Hệ thống biện pháp bảo vệ sự ấm áp cho trẻ,DONE
atom,5,knowledge,Vai trò của sốt trong việc xây dựng năng lực giữ ấm,DONE
atom,5,evidence,70% nhiệt mất qua đầu,DONE
atom,5,quote,nằm lồng ấp,DONE
atom,6,insight,Cạn kiệt sinh lực do mất nhịp điệu sống,DONE
vivid,6,vivid_insight,Cạn kiệt sinh lực do mất nhịp điệu sống,DONE
atom,6,knowledge,Sự hình thành nhịp điệu nội tại từ nhịp điệu ngoại tại,DONE
vivid,6,vivid_knowledge,Sự hình thành nhịp điệu nội tại từ nhịp điệu ngoại tại,DONE
atom,6,knowledge,Mô hình Hơi thở vào và Hơi thở ra,DONE
vivid,6,vivid_knowledge,Mô hình Hơi thở vào và Hơi thở ra,DONE
atom,6,knowledge,Nhịp điệu vũ trụ và mùa vụ,DONE
vivid,6,vivid_knowledge,Nhịp điệu vũ trụ và mùa vụ,DONE
atom,6,evidence,rut-ngan-tuoi-tho,DONE
atom,6,story,Tác giả và mẹ-nhip-dieu-viec-nha,DONE
atom,6,quote,du-khach-lech-mui-gio,DONE
atom,7,insight,Bẫy đồ chơi định hình sẵn và dư thừa,DONE
atom,7,knowledge,Ba giai đoạn tiến hóa của vui chơi sáng tạo,DONE
vivid,7,vivid_knowledge,Ba giai đoạn tiến hóa của vui chơi sáng tạo,DONE
atom,7,knowledge,Nguyên tắc sử dụng đồ chơi mở và nguyên mẫu,DONE
vivid,7,vivid_knowledge,Nguyên tắc sử dụng đồ chơi mở và nguyên mẫu,DONE
atom,7,knowledge,Vui chơi tự do là nền tảng của tư duy trí tuệ,DONE
vivid,7,vivid_knowledge,Vui chơi tự do là nền tảng của tư duy trí tuệ,DONE
atom,7,evidence,Đồ chơi đẹp làm thui chột não,DONE
atom,7,evidence,Vui chơi vượt trội học thuật,DONE
atom,7,story,Bé gái 10 tháng tuổi-thay-the-tho-bong,DONE
atom,7,quote,Nền tảng trí tuệ,DONE
vivid,8,vivid_circumstance,"Người muốn chọn đồ chơi và xây dựng không gian chơi lành mạnh khi chăm sóc con từ sơ sinh đến 2,5 tuổi",DONE
atom,8,insight,Đồ chơi càng nhiều và cầu kỳ càng tốt,DONE
atom,8,knowledge,Quy tắc chọn đồ chơi đơn giản và chân thực,DONE
vivid,8,vivid_knowledge,Quy tắc chọn đồ chơi đơn giản và chân thực,DONE
atom,8,knowledge,Trẻ chơi thông qua việc bắt chước công việc,DONE
atom,8,knowledge,Trò chơi lặp lại (Đổ đầy và đổ cạn),DONE
vivid,8,vivid_knowledge,Trò chơi lặp lại (Đổ đầy và đổ cạn),DONE
atom,8,evidence,không chơi món nào,DONE
atom,8,evidence,quá trình trao đổi chất,DONE
atom,8,quote,cách chúng ta làm việc,DONE
vivid,9,vivid_circumstance,Người muốn thúc đẩy trí tưởng tượng và sự tập trung của trẻ khi tìm kiếm các món đồ chơi và không gian vui chơi phù hợp cho trẻ từ 2.5 đến 5 tuổi.,DONE
atom,9,insight,Lầm tưởng đồ chơi điện tử làm trẻ vui hơn,DONE
atom,9,knowledge,Cung cấp đồ chơi mở (Open-ended toys),DONE
atom,9,knowledge,Bảo vệ không gian vui chơi tự do và tiếp xúc tự nhiên,DONE
vivid,9,vivid_knowledge,Bảo vệ không gian vui chơi tự do và tiếp xúc tự nhiên,DONE
atom,9,knowledge,Dọn dẹp đồ chơi bằng trò chơi,DONE
atom,9,story,Mẹ của một học sinh-Tang-qua-Giang-sinh,DONE
atom,9,quote,Bắt chước chính xác,DONE
atom,10,insight,Bối rối trước sự thay đổi tâm lý tuổi lên sáu,DONE
atom,10,knowledge,Sự thay đổi tuổi lên sáu (Little Puberty),DONE
vivid,10,vivid_knowledge,Sự thay đổi tuổi lên sáu (Little Puberty),DONE
atom,10,knowledge,Tác hại của tư duy trí thức sớm và màn hình đối với sức khỏe,DONE
vivid,10,vivid_knowledge,Tác hại của tư duy trí thức sớm và màn hình đối với sức khỏe,DONE
atom,10,evidence,trẻ hóa thân nhân vật tivi,DONE
atom,10,quote,cơ bắp không được dùng,DONE
atom,11,insight,Mua đồ chơi quá hoàn thiện làm thui chột trí tưởng tượng,DONE
atom,11,knowledge,Cung cấp đồ chơi mở và không gian để trẻ tự sáng tạo trò chơi,DONE
vivid,11,vivid_knowledge,Cung cấp đồ chơi mở và không gian để trẻ tự sáng tạo trò chơi,DONE
atom,11,quote,Công cụ học tập của trẻ,DONE
vivid,12,vivid_circumstance,Người muốn nuôi dưỡng sự phát triển thể chất và các giác quan cơ bản của con khi trẻ ở giai đoạn từ sơ sinh đến bảy tuổi.,DONE
atom,12,insight,Ép chín ép sự phát triển vận động,DONE
atom,12,knowledge,Bốn giác quan ý chí,DONE
atom,12,knowledge,Nguyên tắc nuôi dưỡng các giác quan ý chí,DONE
vivid,12,vivid_knowledge,Nguyên tắc nuôi dưỡng các giác quan ý chí,DONE
atom,12,evidence,thiết bị tập đi,DONE
atom,12,story,Bà mẹ lần đầu sinh con-nguyen-tac-san-sang,DONE
atom,12,quote,cái tôi chạm vào,DONE
atom,13,insight,Vô tình làm sai lệch sự phát triển giác quan của trẻ,DONE
atom,13,knowledge,Khứu giác định hình ký ức và khả năng mở lòng,DONE
vivid,13,vivid_knowledge,Khứu giác định hình ký ức và khả năng mở lòng,DONE
atom,13,knowledge,Ứng dụng màu sắc tương phản để trị liệu,DONE
vivid,13,vivid_knowledge,Ứng dụng màu sắc tương phản để trị liệu,DONE
atom,13,knowledge,Hai khía cạnh của cảm giác ấm áp,DONE
vivid,13,vivid_knowledge,Hai khía cạnh của cảm giác ấm áp,DONE
atom,13,evidence,vị giác và tâm lý,DONE
atom,13,story,Gia đình tác giả-tủ lạnh bốc mùi,DONE
atom,13,quote,trải nghiệm màu sắc,DONE
atom,14,insight,Lạm dụng thiết bị máy móc để dạy trẻ giao tiếp,DONE
atom,14,knowledge,Bảo vệ thính giác khỏi tiếng ồn vô cơ,DONE
atom,14,knowledge,Ngôn ngữ chỉ phát triển qua tương tác người với người,DONE
atom,14,knowledge,Giác quan cảm nhận tư duy và cái Tôi của người khác,DONE
atom,14,evidence,Âm thanh máy móc,DONE
atom,14,quote,Học nói qua người thật,DONE
atom,15,insight,Dùng sự tức giận và thuyết giáo để răn đe trẻ,DONE
atom,15,knowledge,Bản chất của sự bắt chước ở trẻ nhỏ,DONE
vivid,15,vivid_knowledge,Bản chất của sự bắt chước ở trẻ nhỏ,DONE
atom,15,knowledge,Kỷ luật thông qua tự giáo dục bản thân,DONE
atom,15,knowledge,Tác hại của sự tức giận và thuyết giáo,DONE
atom,15,evidence,tieu hoa va noi tang,DONE
atom,15,quote,giao duc va tu giao duc,DONE
atom,15,quote,tre la con mat,DONE
vivid,16,vivid_circumstance,Người muốn thiết lập kỷ luật và giao tiếp hiệu quả khi đưa ra các yêu cầu hàng ngày cho trẻ,DONE
atom,16,insight,Bóng ma của sự dân chủ giả tạo,DONE
atom,16,knowledge,Giao tiếp rõ ràng và giới hạn lựa chọn,DONE
vivid,16,vivid_knowledge,Giao tiếp rõ ràng và giới hạn lựa chọn,DONE
atom,16,story,Bé gái hai tuổi-cau-hoi-gay-boi-roi,DONE
atom,16,quote,Lựa chọn là liều thuốc độc,DONE
vivid,17,vivid_circumstance,Người muốn điều chỉnh hành vi của trẻ khi trẻ đang chơi đùa thiếu chuẩn mực,DONE
atom,17,insight,Lam Dung Tu Khong,DONE
atom,17,knowledge,Tieu Giam Tu Khong,DONE
atom,17,knowledge,Chuyen Huong Nang Luong,DONE
atom,17,story,Tác giả-chuyen-huong-choi-thu-len,DONE
atom,17,quote,chuyen-huong-nang-luong,DONE
atom,18,insight,Bẫy dân chủ giả tạo,DONE
atom,18,knowledge,"Sử dụng từ ""May"" (Được phép/Có thể) thay vì câu hỏi",DONE
atom,18,knowledge,Ảo tưởng về sự lựa chọn,DONE
atom,18,story,Một người mẹ-thay-doi-cach-ra-lenh,DONE
atom,18,quote,Từ ngữ nhiệm màu,DONE
atom,19,insight,Kiệt sức vì thiết lập kỷ luật thất bại,DONE
atom,19,knowledge,Cơ chế kỷ luật tự nhiên của nhịp điệu,DONE
atom,19,quote,Nhịp điệu tạo cân bằng,DONE
atom,20,insight,Lầm tưởng về cách xả năng lượng bạo lực,DONE
vivid,20,vivid_insight,Lầm tưởng về cách xả năng lượng bạo lực,DONE
atom,20,knowledge,Chữa lành hành vi tấn công vật lý,DONE
atom,20,knowledge,Chữa lành trò chơi bạo lực bằng lao động thực tế,DONE
vivid,20,vivid_knowledge,Chữa lành trò chơi bạo lực bằng lao động thực tế,DONE
atom,20,quote,công việc thực tế là phương thuốc,DONE
atom,21,insight,Bất lực trước sự bướng bỉnh và xung đột,DONE
atom,21,knowledge,Xử lý sự bướng bỉnh bằng hành động nhất quán,DONE
atom,21,knowledge,Hóa giải xung đột qua lắng nghe và hành động thực tế,DONE
atom,21,story,Hai bé gái 4 tuổi và bé gái 6 tuổi-hai-dua-tre-cai-nhau,DONE
atom,21,quote,tran chien y chi,DONE
atom,22,insight,Chỉ trích khi trẻ mệt mỏi,DONE
atom,22,knowledge,Kỷ luật tích cực và thấu hiểu,DONE
atom,22,quote,Tác hại của chỉ trích,DONE
atom,23,insight,Bế tắc trong việc tìm phương pháp kỷ luật,DONE
atom,23,knowledge,Thực hành tâm linh trong giấc ngủ để tìm giải pháp kỷ luật,DONE
atom,23,quote,Trợ giúp từ công việc tâm linh,DONE
vivid,24,vivid_circumstance,"Người muốn duy trì kỷ luật và sự hòa hợp trong gia đình khi đối mặt với những hành vi bùng nổ, bồn chồn của con trẻ vào cuối ngày.",DONE
atom,24,insight,Kiệt sức và thiếu tự kỷ luật,DONE
vivid,24,vivid_insight,Kiệt sức và thiếu tự kỷ luật,DONE
atom,24,knowledge,Kỷ luật đích thực,DONE
atom,24,knowledge,Phản tỉnh cuối ngày,DONE
atom,24,knowledge,Công việc thực tế chữa lành ý chí,DONE
vivid,24,vivid_knowledge,Công việc thực tế chữa lành ý chí,DONE
atom,24,evidence,la mang gay hai,DONE
atom,24,story,Tác giả và những đứa trẻ-don-cay-san-sau,DONE
atom,24,quote,ky luat khong phai tuc gian,DONE
atom,25,insight,Bế tắc vì áp dụng sai phương pháp cho từng cá tính,DONE
atom,25,knowledge,Bốn nhóm khí chất cơ bản của trẻ,DONE
atom,25,knowledge,Nguyên tắc Lấy độc trị độc trong giáo dục khí chất,DONE
vivid,25,vivid_knowledge,Nguyên tắc Lấy độc trị độc trong giáo dục khí chất,DONE
atom,25,quote,quy tac chua lanh,DONE
atom,26,insight,Khó khăn khi chuyển tiếp hoạt động,DONE
atom,26,knowledge,Sử dụng bài hát để thiết lập thói quen và chuyển tiếp,DONE
atom,26,knowledge,Kết hợp bài hát với vận động cơ thể và công việc,DONE
atom,27,insight,Kỷ niệm sinh nhật tâm linh,DONE
atom,27,knowledge,Câu chuyện Cầu Vồng (Rainbow Bridge Story),DONE
atom,27,knowledge,Chuyện sinh nhật cho trẻ nhận con nuôi,DONE
atom,27,story,Đứa trẻ thiên đường-ha-pham-qua-cau-vong,DONE
atom,27,quote,ke-bang-tri-nho,DONE
atom,28,insight,Khó khăn trong việc phân loại và chọn truyện phù hợp,DONE
atom,28,knowledge,Phân loại truyện cổ tích theo độ tuổi,DONE
atom,28,knowledge,Lựa chọn truyện linh hoạt theo mức độ trưởng thành,DONE
